time,P,G(i),H_sun,T2m,WS10m,Int
20161009:2009,0.0,0.0,0.0,22.93,2.71,0.0
20161009:2109,0.0,0.0,0.0,22.45,2.5,0.0
20161009:2209,0.0,0.0,0.0,22.49,2.46,0.0
20161009:2309,0.0,0.0,0.0,22.53,2.43,0.0
20161010:0009,0.0,0.0,0.0,22.57,2.4,0.0
20161010:0109,0.0,0.0,0.0,22.29,2.42,0.0
20161010:0209,0.0,0.0,0.0,22.02,2.44,0.0
20161010:0309,0.0,0.0,0.0,21.74,2.46,0.0
20161010:0409,2.98,27.02,5.36,22.26,2.18,0.0
20161010:0509,29.39,141.29,17.6,22.78,1.9,0.0
20161010:0609,106.37,461.76,29.12,23.29,1.63,0.0
20161010:0709,148.17,646.51,39.31,23.95,1.67,0.0
20161010:0809,196.94,881.47,47.14,24.61,1.71,0.0
20161010:0909,212.54,965.1,51.13,25.27,1.75,0.0
20161010:1009,219.52,988.82,50.07,25.45,2.46,0.0
20161010:1109,205.89,910.87,44.32,25.62,3.16,0.0
20161010:1209,166.66,721.11,35.37,25.8,3.86,0.0
20161010:1309,118.36,508.24,24.55,25.34,4.11,0.0
20161010:1409,60.75,275.85,12.68,24.88,4.35,0.0
20161010:1509,0.0,0.0,0.0,24.42,4.59,0.0
20161010:1609,0.0,0.0,0.0,24.1,4.43,0.0
20161010:1709,0.0,0.0,0.0,23.78,4.27,0.0
20161010:1809,0.0,0.0,0.0,23.46,4.11,0.0
20161010:1909,0.0,0.0,0.0,23.24,3.6,0.0
20161010:2009,0.0,0.0,0.0,23.03,3.1,0.0
20161010:2109,0.0,0.0,0.0,22.81,2.59,0.0
20161010:2209,0.0,0.0,0.0,22.67,2.28,0.0
20161010:2309,0.0,0.0,0.0,22.54,1.97,0.0
20161011:0009,0.0,0.0,0.0,22.4,1.66,0.0
20161011:0109,0.0,0.0,0.0,22.27,1.21,0.0
20161011:0209,0.0,0.0,0.0,22.15,0.77,0.0
20161011:0309,0.0,0.0,0.0,22.02,0.33,0.0
20161011:0409,1.87,19.0,5.21,22.05,0.53,0.0
20161011:0509,37.57,177.42,17.43,22.08,0.74,0.0
20161011:0609,112.77,489.99,28.91,22.11,0.94,0.0
20161011:0709,165.08,726.51,39.05,22.89,1.04,0.0
20161011:0809,197.8,890.68,46.82,23.66,1.15,0.0
20161011:0909,209.9,957.34,50.76,24.44,1.26,0.0
20161011:1009,217.99,987.38,49.69,24.82,1.92,0.0
20161011:1109,205.64,914.81,43.97,25.19,2.58,0.0
20161011:1209,179.25,781.38,35.05,25.57,3.24,0.0
20161011:1309,127.67,549.25,24.26,25.32,3.75,0.0
20161011:1409,63.68,289.13,12.41,25.07,4.25,0.0
20161011:1509,0.0,0.0,0.0,24.81,4.76,0.0
20161011:1609,0.0,0.0,0.0,24.42,4.63,0.0
20161011:1709,0.0,0.0,0.0,24.02,4.51,0.0
20161011:1809,0.0,0.0,0.0,23.63,4.39,0.0
20161011:1909,0.0,0.0,0.0,23.1,4.1,0.0
20161011:2009,0.0,0.0,0.0,22.57,3.81,0.0
20161011:2109,0.0,0.0,0.0,22.04,3.52,0.0
20161011:2209,0.0,0.0,0.0,21.82,3.38,0.0
20161011:2309,0.0,0.0,0.0,21.61,3.25,0.0
20161012:0009,0.0,0.0,0.0,21.39,3.12,0.0
20161012:0109,0.0,0.0,0.0,20.96,3.14,0.0
20161012:0209,0.0,0.0,0.0,20.53,3.15,0.0
20161012:0309,0.0,0.0,0.0,20.1,3.17,0.0
20161012:0409,3.23,32.88,5.05,21.24,2.94,0.0
20161012:0509,20.71,103.67,17.25,22.38,2.71,0.0
20161012:0609,93.45,404.44,28.69,23.52,2.48,0.0
20161012:0709,128.02,555.02,38.79,25.0,2.51,0.0
20161012:0809,152.91,672.46,46.5,26.48,2.55,0.0
20161012:0909,200.03,903.35,50.39,27.96,2.58,0.0
20161012:1009,217.28,978.33,49.31,28.22,3.43,0.0
20161012:1109,202.88,898.68,43.61,28.47,4.28,0.0
20161012:1209,173.6,756.01,34.73,28.73,5.13,0.0
20161012:1309,124.57,536.94,23.97,27.72,5.71,0.0
20161012:1409,58.76,268.92,12.15,26.72,6.29,0.0
20161012:1509,0.0,0.0,0.0,25.71,6.87,0.0
20161012:1609,0.0,0.0,0.0,25.2,6.73,0.0
20161012:1709,0.0,0.0,0.0,24.7,6.58,0.0
20161012:1809,0.0,0.0,0.0,24.19,6.44,0.0
20161012:1909,0.0,0.0,0.0,23.82,5.87,0.0
20161012:2009,0.0,0.0,0.0,23.45,5.3,0.0
20161012:2109,0.0,0.0,0.0,23.08,4.73,0.0
20161012:2209,0.0,0.0,0.0,22.7,4.36,0.0
20161012:2309,0.0,0.0,0.0,22.31,4.0,0.0
20161013:0009,0.0,0.0,0.0,21.93,3.63,0.0
20161013:0109,0.0,0.0,0.0,21.96,3.84,0.0
20161013:0209,0.0,0.0,0.0,21.98,4.05,0.0
20161013:0309,0.0,0.0,0.0,22.01,4.26,0.0
20161013:0409,2.5,24.82,4.89,22.89,3.72,0.0
20161013:0509,49.17,230.29,17.07,23.77,3.19,0.0
20161013:0609,109.94,476.57,28.48,24.65,2.65,0.0
20161013:0709,159.24,699.2,38.52,26.48,2.45,0.0
20161013:0809,191.3,863.69,46.18,28.31,2.24,0.0
20161013:0909,207.31,959.43,50.02,30.14,2.04,0.0
20161013:1009,214.1,975.57,48.93,30.39,3.33,0.0
20161013:1109,200.69,895.73,43.26,30.65,4.62,0.0
20161013:1209,160.34,700.81,34.41,30.9,5.9,0.0
20161013:1309,122.76,533.32,23.68,29.74,6.24,0.0
20161013:1409,57.77,267.1,11.88,28.58,6.58,0.0
20161013:1509,0.0,0.0,0.0,27.41,6.92,0.0
20161013:1609,0.0,0.0,0.0,26.83,6.76,0.0
20161013:1709,0.0,0.0,0.0,26.25,6.59,0.0
20161013:1809,0.0,0.0,0.0,25.67,6.43,0.0
20161013:1909,0.0,0.0,0.0,25.32,6.21,0.0
20161013:2009,0.0,0.0,0.0,24.98,5.99,0.0
20161013:2109,0.0,0.0,0.0,24.63,5.77,0.0
20161013:2209,0.0,0.0,0.0,24.25,5.46,0.0
20161013:2309,0.0,0.0,0.0,23.86,5.15,0.0
20161014:0009,0.0,0.0,0.0,23.48,4.84,0.0
20161014:0109,0.0,0.0,0.0,23.08,4.31,0.0
20161014:0209,0.0,0.0,0.0,22.67,3.77,0.0
20161014:0309,0.0,0.0,0.0,22.27,3.24,0.0
20161014:0409,2.42,25.11,4.73,23.46,3.12,0.0
20161014:0509,51.62,242.84,16.89,24.64,2.99,0.0
20161014:0609,113.12,492.33,28.26,25.82,2.87,0.0
20161014:0709,162.39,707.91,38.26,27.37,3.72,0.0
20161014:0809,196.65,868.23,45.86,28.91,4.57,0.0
20161014:0909,216.37,964.35,49.65,30.46,5.42,0.0
20161014:1009,219.54,972.94,48.55,30.08,6.0,0.0
20161014:1109,202.76,887.28,42.91,29.69,6.59,0.0
20161014:1209,172.38,743.99,34.1,29.31,7.17,0.0
20161014:1309,122.11,525.02,23.4,28.26,7.22,0.0
20161014:1409,55.86,257.05,11.62,27.21,7.27,0.0
20161014:1509,0.0,0.0,0.0,26.16,7.32,0.0
20161014:1609,0.0,0.0,0.0,25.8,6.84,0.0
20161014:1709,0.0,0.0,0.0,25.43,6.36,0.0
20161014:1809,0.0,0.0,0.0,25.07,5.88,0.0
20161014:1909,0.0,0.0,0.0,24.74,5.49,0.0
20161014:2009,0.0,0.0,0.0,24.4,5.11,0.0
20161014:2109,0.0,0.0,0.0,24.07,4.73,0.0
20161014:2209,0.0,0.0,0.0,23.9,4.5,0.0
20161014:2309,0.0,0.0,0.0,23.73,4.26,0.0
20161015:0009,0.0,0.0,0.0,23.56,4.03,0.0
20161015:0109,0.0,0.0,0.0,23.55,3.85,0.0
20161015:0209,0.0,0.0,0.0,23.53,3.68,0.0
20161015:0309,0.0,0.0,0.0,23.52,3.5,0.0
20161015:0409,2.02,22.47,4.57,23.7,3.3,0.0
20161015:0509,51.78,242.74,16.7,23.88,3.1,0.0
20161015:0609,114.61,494.42,28.05,24.05,2.9,0.0
20161015:0709,166.78,721.16,38.0,24.78,3.23,0.0
20161015:0809,193.76,847.98,45.54,25.5,3.56,0.0
20161015:0909,214.59,948.82,49.29,26.23,3.89,0.0
20161015:1009,218.65,963.51,48.18,26.06,4.27,0.0
20161015:1109,200.07,870.37,42.56,25.9,4.64,0.0
20161015:1209,167.35,717.45,33.79,25.73,5.02,0.0
20161015:1309,117.41,501.72,23.12,25.42,5.31,0.0
20161015:1409,54.96,251.51,11.37,25.12,5.59,0.0
20161015:1509,0.0,0.0,-0.98,24.81,5.88,0.0
20161015:1609,0.0,0.0,0.0,24.43,5.5,0.0
20161015:1709,0.0,0.0,0.0,24.06,5.13,0.0
20161015:1809,0.0,0.0,0.0,23.68,4.76,0.0
20161015:1909,0.0,0.0,0.0,23.17,4.45,0.0
20161015:2009,0.0,0.0,0.0,22.66,4.13,0.0
20161015:2109,0.0,0.0,0.0,22.15,3.82,0.0
20161015:2209,0.0,0.0,0.0,21.91,3.5,0.0
20161015:2309,0.0,0.0,0.0,21.66,3.18,0.0
20161016:0009,0.0,0.0,0.0,21.42,2.86,0.0
20161016:0109,0.0,0.0,0.0,21.39,2.97,0.0
20161016:0209,0.0,0.0,0.0,21.35,3.09,0.0
20161016:0309,0.0,0.0,0.0,21.32,3.2,0.0
20161016:0409,1.26,16.72,4.41,22.29,3.01,0.0
20161016:0509,40.16,191.05,16.52,23.26,2.82,0.0
20161016:0609,98.84,427.77,27.83,24.22,2.63,0.0
20161016:0709,147.82,640.02,37.73,25.54,2.99,0.0
20161016:0809,179.76,789.34,45.22,26.85,3.35,0.0
20161016:0909,186.21,823.5,48.92,28.17,3.71,0.0
20161016:1009,187.9,824.57,47.81,28.3,4.56,0.0
20161016:1109,173.05,750.31,42.22,28.43,5.41,0.0
20161016:1209,154.44,665.22,33.48,28.56,6.26,0.0
20161016:1309,107.77,464.27,22.84,27.83,6.59,0.0
20161016:1409,52.49,242.67,11.11,27.1,6.91,0.0
20161016:1509,0.0,0.0,-1.22,26.37,7.24,0.0
20161016:1609,0.0,0.0,0.0,25.91,7.05,0.0
20161016:1709,0.0,0.0,0.0,25.46,6.86,0.0
20161016:1809,0.0,0.0,0.0,25.0,6.68,0.0
20161016:1909,0.0,0.0,0.0,24.53,6.4,0.0
20161016:2009,0.0,0.0,0.0,24.07,6.11,0.0
20161016:2109,0.0,0.0,0.0,23.6,5.83,0.0
20161016:2209,0.0,0.0,0.0,23.26,5.7,0.0
20161016:2309,0.0,0.0,0.0,22.91,5.57,0.0
20161017:0009,0.0,0.0,0.0,22.57,5.43,0.0
20161017:0109,0.0,0.0,0.0,22.55,5.46,0.0
20161017:0209,0.0,0.0,0.0,22.54,5.49,0.0
20161017:0309,0.0,0.0,0.0,22.52,5.52,0.0
20161017:0409,1.13,15.77,4.25,23.23,5.19,0.0
20161017:0509,40.23,191.12,16.33,23.94,4.86,0.0
20161017:0609,102.64,440.68,27.61,24.64,4.54,0.0
20161017:0709,151.18,647.02,37.46,25.67,4.71,0.0
20161017:0809,183.81,796.35,44.9,26.69,4.89,0.0
20161017:0909,194.05,847.7,48.56,27.71,5.06,0.0
20161017:1009,191.85,835.24,47.44,27.52,5.3,0.0
20161017:1109,175.72,758.07,41.87,27.33,5.54,0.0
20161017:1209,153.98,660.43,33.17,27.14,5.78,0.0
20161017:1309,122.54,524.25,22.57,26.33,6.0,0.0
20161017:1409,55.61,255.04,10.86,25.53,6.21,0.0
20161017:1509,0.0,0.0,0.0,24.72,6.43,0.0
20161017:1609,0.0,0.0,0.0,24.32,5.92,0.0
20161017:1709,0.0,0.0,0.0,23.92,5.42,0.0
20161017:1809,0.0,0.0,0.0,23.52,4.91,0.0
20161017:1909,0.0,0.0,0.0,22.94,4.14,0.0
20161017:2009,0.0,0.0,0.0,22.37,3.37,0.0
20161017:2109,0.0,0.0,0.0,21.79,2.59,0.0
20161017:2209,0.0,0.0,0.0,21.68,2.63,0.0
20161017:2309,0.0,0.0,0.0,21.56,2.67,0.0
20161018:0009,0.0,0.0,0.0,21.45,2.7,0.0
20161018:0109,0.0,0.0,0.0,21.47,2.45,0.0
20161018:0209,0.0,0.0,0.0,21.48,2.19,0.0
20161018:0309,0.0,0.0,0.0,21.5,1.93,0.0
20161018:0409,1.44,17.99,4.08,21.95,2.1,0.0
20161018:0509,39.71,187.07,16.14,22.39,2.27,0.0
20161018:0609,65.81,288.28,27.38,22.83,2.44,0.0
20161018:0709,120.75,518.47,37.2,23.65,2.8,0.0
20161018:0809,149.83,647.54,44.58,24.46,3.17,0.0
20161018:0909,195.01,855.35,48.2,25.27,3.53,0.0
20161018:1009,213.93,942.47,47.07,25.3,3.76,0.0
20161018:1109,190.85,830.55,41.53,25.34,3.98,0.0
20161018:1209,122.94,527.06,32.87,25.37,4.21,0.0
20161018:1309,60.14,265.5,22.3,25.09,4.27,0.0
20161018:1409,35.45,168.54,10.62,24.82,4.33,0.0
20161018:1509,0.0,0.0,0.0,24.54,4.39,0.0
20161018:1609,0.0,0.0,0.0,24.18,4.07,0.0
20161018:1709,0.0,0.0,0.0,23.82,3.76,0.0
20161018:1809,0.0,0.0,0.0,23.46,3.45,0.0
20161018:1909,0.0,0.0,0.0,22.96,3.13,0.0
20161018:2009,0.0,0.0,0.0,22.46,2.81,0.0
20161018:2109,0.0,0.0,0.0,21.96,2.5,0.0
20161018:2209,0.0,0.0,0.0,22.0,2.58,0.0
20161018:2309,0.0,0.0,0.0,22.03,2.67,0.0
20161019:0009,0.0,0.0,0.0,22.07,2.76,0.0
20161019:0109,0.0,0.0,0.0,21.57,2.8,0.0
20161019:0209,0.0,0.0,0.0,21.07,2.84,0.0
20161019:0309,0.0,0.0,0.0,20.57,2.88,0.0
20161019:0409,1.39,18.52,3.91,21.38,2.42,0.0
20161019:0509,52.1,243.64,15.95,22.19,1.95,0.0
20161019:0609,112.54,488.27,27.16,22.99,1.49,0.0
20161019:0709,161.11,703.45,36.93,23.48,1.64,0.0
20161019:0809,195.64,870.04,44.26,23.96,1.79,0.0
20161019:0909,213.18,959.44,47.84,24.44,1.94,0.0
20161019:1009,214.76,961.19,46.71,24.4,2.31,0.0
20161019:1109,199.45,879.01,41.2,24.37,2.68,0.0
20161019:1209,169.58,733.55,32.57,24.33,3.05,0.0
20161019:1309,117.64,504.98,22.03,24.18,3.25,0.0
20161019:1409,48.5,224.43,10.37,24.03,3.45,0.0
20161019:1509,0.0,0.0,0.0,23.88,3.66,0.0
20161019:1609,0.0,0.0,0.0,23.48,3.38,0.0
20161019:1709,0.0,0.0,0.0,23.07,3.1,0.0
20161019:1809,0.0,0.0,0.0,22.67,2.83,0.0
20161019:1909,0.0,0.0,0.0,22.18,2.74,0.0
20161019:2009,0.0,0.0,0.0,21.68,2.66,0.0
20161019:2109,0.0,0.0,0.0,21.19,2.58,0.0
20161019:2209,0.0,0.0,0.0,20.95,2.52,0.0
20161019:2309,0.0,0.0,0.0,20.72,2.47,0.0
20161020:0009,0.0,0.0,0.0,20.48,2.41,0.0
20161020:0109,0.0,0.0,0.0,20.57,2.65,0.0
20161020:0209,0.0,0.0,0.0,20.65,2.88,0.0
20161020:0309,0.0,0.0,0.0,20.74,3.12,0.0
20161020:0409,0.91,14.17,3.75,21.46,2.73,0.0
20161020:0509,46.23,216.54,15.76,22.18,2.34,0.0
20161020:0609,112.55,486.09,26.94,22.9,1.96,0.0
20161020:0709,164.14,712.35,36.66,23.5,2.18,0.0
20161020:0809,196.93,868.36,43.94,24.1,2.41,0.0
20161020:0909,214.84,957.71,47.49,24.7,2.63,0.0
20161020:1009,218.03,965.15,46.35,24.55,3.17,0.0
20161020:1109,203.89,888.79,40.87,24.41,3.7,0.0
20161020:1209,174.64,747.93,32.27,24.26,4.23,0.0
20161020:1309,121.94,519.43,21.76,24.22,4.68,0.0
20161020:1409,53.57,245.8,10.13,24.18,5.13,0.0
20161020:1509,0.0,0.0,0.0,24.14,5.57,0.0
20161020:1609,0.0,0.0,0.0,23.85,5.38,0.0
20161020:1709,0.0,0.0,0.0,23.56,5.2,0.0
20161020:1809,0.0,0.0,0.0,23.27,5.01,0.0
20161020:1909,0.0,0.0,0.0,22.9,4.77,0.0
20161020:2009,0.0,0.0,0.0,22.54,4.53,0.0
20161020:2109,0.0,0.0,0.0,22.17,4.29,0.0
20161020:2209,0.0,0.0,0.0,21.9,4.19,0.0
20161020:2309,0.0,0.0,0.0,21.62,4.1,0.0
20161021:0009,0.0,0.0,0.0,21.35,4.0,0.0
20161021:0109,0.0,0.0,0.0,21.3,4.03,0.0
20161021:0209,0.0,0.0,0.0,21.26,4.06,0.0
20161021:0309,0.0,0.0,0.0,21.21,4.1,0.0
20161021:0409,0.2,7.62,3.58,21.91,3.8,0.0
20161021:0509,41.4,194.65,15.57,22.61,3.51,0.0
20161021:0609,116.93,501.5,26.71,23.31,3.21,0.0
20161021:0709,154.2,660.52,36.39,24.0,3.58,0.0
20161021:0809,184.97,800.65,43.63,24.69,3.95,0.0
20161021:0909,133.16,573.52,47.13,25.38,4.32,0.0
20161021:1009,143.56,616.52,45.99,25.11,4.61,0.0
20161021:1109,135.57,579.09,40.54,24.84,4.91,0.0
20161021:1209,164.3,698.84,31.98,24.57,5.2,0.0
20161021:1309,114.73,488.28,21.5,24.34,5.15,0.0
20161021:1409,48.58,224.47,9.89,24.11,5.11,0.0
20161021:1509,0.0,0.0,0.0,23.87,5.06,0.0
20161021:1609,0.0,0.0,0.0,23.69,5.19,0.0
20161021:1709,0.0,0.0,0.0,23.52,5.32,0.0
20161021:1809,0.0,0.0,0.0,23.34,5.45,0.0
20161021:1909,0.0,0.0,0.0,23.2,5.43,0.0
20161021:2009,0.0,0.0,0.0,23.07,5.42,0.0
20161021:2109,0.0,0.0,0.0,22.93,5.41,0.0
20161021:2209,0.0,0.0,0.0,22.73,5.14,0.0
20161021:2309,0.0,0.0,0.0,22.52,4.88,0.0
20161022:0009,0.0,0.0,0.0,22.32,4.62,0.0
20161022:0109,0.0,0.0,0.0,22.39,4.58,0.0
20161022:0209,0.0,0.0,0.0,22.46,4.54,0.0
20161022:0309,0.0,0.0,0.0,22.53,4.5,0.0
20161022:0409,0.64,12.57,3.41,22.9,4.29,0.0
20161022:0509,48.78,228.6,15.38,23.27,4.09,0.0
20161022:0609,111.14,475.87,26.49,23.64,3.89,0.0
20161022:0709,161.85,692.72,36.12,24.08,3.86,0.0
20161022:0809,196.2,851.96,43.31,24.52,3.83,0.0
20161022:0909,172.76,749.33,46.78,24.96,3.79,0.0
20161022:1009,210.18,918.39,45.64,24.73,4.07,0.0
20161022:1109,188.26,812.06,40.21,24.5,4.34,0.0
20161022:1209,61.6,270.77,31.69,24.27,4.62,0.0
20161022:1309,98.47,420.39,21.25,23.93,4.71,0.0
20161022:1409,25.75,126.59,9.66,23.59,4.8,0.0
20161022:1509,0.0,0.0,0.0,23.24,4.88,0.0
20161022:1609,0.0,0.0,0.0,22.99,4.58,0.0
20161022:1709,0.0,0.0,0.0,22.74,4.28,0.0
20161022:1809,0.0,0.0,0.0,22.49,3.97,0.0
20161022:1909,0.0,0.0,0.0,22.08,3.86,0.0
20161022:2009,0.0,0.0,0.0,21.67,3.75,0.0
20161022:2109,0.0,0.0,0.0,21.26,3.64,0.0
20161022:2209,0.0,0.0,0.0,21.0,3.55,0.0
20161022:2309,0.0,0.0,0.0,20.74,3.46,0.0
20161023:0009,0.0,0.0,0.0,20.48,3.37,0.0
20161023:0109,0.0,0.0,0.0,20.3,2.93,0.0
20161023:0209,0.0,0.0,0.0,20.11,2.49,0.0
20161023:0309,0.0,0.0,0.0,19.93,2.06,0.0
20161023:0409,0.0,0.0,0.0,20.78,1.9,0.0
20161023:0509,35.33,167.84,15.18,21.62,1.75,0.0
20161023:0609,107.15,463.2,26.26,22.46,1.6,0.0
20161023:0709,163.76,710.39,35.85,23.11,2.02,0.0
20161023:0809,197.13,866.92,42.99,23.75,2.45,0.0
20161023:0909,215.76,956.81,46.43,24.39,2.87,0.0
20161023:1009,211.28,929.49,45.29,24.31,3.31,0.0
20161023:1109,182.5,789.0,39.89,24.23,3.75,0.0
20161023:1209,159.44,680.67,31.41,24.15,4.19,0.0
20161023:1309,117.51,500.63,20.99,23.81,4.31,0.0
20161023:1409,45.12,209.59,9.43,23.47,4.43,0.0
20161023:1509,0.0,0.0,0.0,23.12,4.55,0.0
20161023:1609,0.0,0.0,0.0,22.87,4.49,0.0
20161023:1709,0.0,0.0,0.0,22.62,4.43,0.0
20161023:1809,0.0,0.0,0.0,22.37,4.37,0.0
20161023:1909,0.0,0.0,0.0,22.01,4.11,0.0
20161023:2009,0.0,0.0,0.0,21.66,3.85,0.0
20161023:2109,0.0,0.0,0.0,21.3,3.59,0.0
20161023:2209,0.0,0.0,0.0,21.03,3.43,0.0
20161023:2309,0.0,0.0,0.0,20.77,3.27,0.0
20161024:0009,0.0,0.0,0.0,20.5,3.12,0.0
20161024:0109,0.0,0.0,0.0,20.44,2.74,0.0
20161024:0209,0.0,0.0,0.0,20.38,2.37,0.0
20161024:0309,0.0,0.0,0.0,20.32,2.0,0.0
20161024:0409,0.0,0.0,0.0,20.99,1.41,0.0
20161024:0509,42.47,200.64,14.99,21.66,0.81,0.0
20161024:0609,108.24,474.52,26.03,22.32,0.22,0.0
20161024:0709,157.73,693.64,35.58,23.04,0.92,0.0
20161024:0809,190.62,846.95,42.68,23.75,1.63,0.0
20161024:0909,202.29,899.38,46.08,24.47,2.33,0.0
20161024:1009,197.09,865.48,44.94,24.52,3.11,0.0
20161024:1109,183.22,792.6,39.57,24.57,3.89,0.0
20161024:1209,133.81,569.6,31.12,24.62,4.66,0.0
20161024:1309,110.21,469.99,20.74,24.17,4.66,0.0
20161024:1409,38.01,179.45,9.21,23.72,4.66,0.0
20161024:1509,0.0,0.0,0.0,23.27,4.66,0.0
20161024:1609,0.0,0.0,0.0,23.04,4.39,0.0
20161024:1709,0.0,0.0,0.0,22.81,4.11,0.0
20161024:1809,0.0,0.0,0.0,22.58,3.83,0.0
20161024:1909,0.0,0.0,0.0,22.16,3.5,0.0
20161024:2009,0.0,0.0,0.0,21.73,3.17,0.0
20161024:2109,0.0,0.0,0.0,21.31,2.84,0.0
20161024:2209,0.0,0.0,0.0,21.36,2.51,0.0
20161024:2309,0.0,0.0,0.0,21.41,2.17,0.0
20161025:0009,0.0,0.0,0.0,21.46,1.83,0.0
20161025:0109,0.0,0.0,0.0,21.08,1.91,0.0
20161025:0209,0.0,0.0,0.0,20.69,1.99,0.0
20161025:0309,0.0,0.0,0.0,20.31,2.07,0.0
20161025:0409,0.0,0.0,0.0,21.04,2.02,0.0
20161025:0509,40.57,191.54,14.79,21.76,1.97,0.0
20161025:0609,94.08,406.31,25.8,22.48,1.92,0.0
20161025:0709,153.86,666.2,35.31,23.24,2.02,0.0
20161025:0809,141.04,612.59,42.36,24.0,2.13,0.0
20161025:0909,188.82,837.0,45.74,24.76,2.23,0.0
20161025:1009,212.14,937.19,44.6,24.77,3.19,0.0
20161025:1109,179.86,776.35,39.26,24.79,4.15,0.0
20161025:1209,161.23,686.5,30.84,24.8,5.1,0.0
20161025:1309,47.78,214.02,20.5,24.37,5.43,0.0
20161025:1409,42.23,197.57,8.99,23.95,5.76,0.0
20161025:1509,0.0,0.0,0.0,23.52,6.08,0.0
20161025:1609,0.0,0.0,0.0,23.4,6.19,0.0
20161025:1709,0.0,0.0,0.0,23.29,6.29,0.0
20161025:1809,0.0,0.0,0.0,23.17,6.4,0.0
20161025:1909,0.0,0.0,0.0,22.9,6.0,0.0
20161025:2009,0.0,0.0,0.0,22.63,5.59,0.0
20161025:2109,0.0,0.0,0.0,22.36,5.19,0.0
20161025:2209,0.0,0.0,0.0,22.06,5.02,0.0
20161025:2309,0.0,0.0,0.0,21.75,4.86,0.0
20161026:0009,0.0,0.0,0.0,21.45,4.69,0.0
20161026:0109,0.0,0.0,0.0,21.62,4.82,0.0
20161026:0209,0.0,0.0,0.0,21.8,4.96,0.0
20161026:0309,0.0,0.0,0.0,21.97,5.09,0.0
20161026:0409,0.0,0.0,0.0,22.49,4.63,0.0
20161026:0509,48.24,226.67,14.59,23.01,4.17,0.0
20161026:0609,112.29,481.01,25.57,23.53,3.71,0.0
20161026:0709,161.4,694.37,35.04,24.69,3.55,0.0
20161026:0809,193.39,848.39,42.05,25.84,3.4,0.0
20161026:0909,211.05,942.29,45.4,26.99,3.24,0.0
20161026:1009,213.06,942.26,44.26,26.97,4.11,0.0
20161026:1109,198.83,866.07,38.94,26.96,4.98,0.0
20161026:1209,167.66,718.94,30.57,26.94,5.85,0.0
20161026:1309,114.41,490.08,20.26,26.43,6.19,0.0
20161026:1409,44.82,210.5,8.77,25.93,6.53,0.0
20161026:1509,0.0,0.0,0.0,25.42,6.87,0.0
20161026:1609,0.0,0.0,0.0,25.05,6.57,0.0
20161026:1709,0.0,0.0,0.0,24.69,6.28,0.0
20161026:1809,0.0,0.0,0.0,24.32,5.99,0.0
20161026:1909,0.0,0.0,0.0,23.85,5.48,0.0
20161026:2009,0.0,0.0,0.0,23.39,4.97,0.0
20161026:2109,0.0,0.0,0.0,22.92,4.46,0.0
20161026:2209,0.0,0.0,0.0,22.51,4.34,0.0
20161026:2309,0.0,0.0,0.0,22.09,4.23,0.0
20161027:0009,0.0,0.0,0.0,21.68,4.12,0.0
20161027:0109,0.0,0.0,0.0,21.41,4.39,0.0
20161027:0209,0.0,0.0,0.0,21.14,4.66,0.0
20161027:0309,0.0,0.0,0.0,20.87,4.92,0.0
20161027:0409,0.0,0.0,0.0,21.86,4.67,0.0
20161027:0509,22.53,112.28,14.39,22.85,4.42,0.0
20161027:0609,105.95,453.93,25.34,23.84,4.17,0.0
20161027:0709,156.31,671.88,34.77,25.22,3.91,0.0
20161027:0809,189.91,833.19,41.74,26.59,3.65,0.0
20161027:0909,204.27,912.65,45.06,27.97,3.39,0.0
20161027:1009,184.81,821.63,43.93,27.86,3.16,0.0
20161027:1109,45.28,208.91,38.64,27.75,2.92,0.0
20161027:1209,26.37,129.54,30.3,27.64,2.69,0.0
20161027:1309,17.92,93.35,20.02,27.23,2.89,0.0
20161027:1409,12.49,70.16,8.56,26.82,3.09,0.0
20161027:1509,0.0,0.0,0.0,26.4,3.28,0.0
20161027:1609,0.0,0.0,0.0,25.99,3.01,0.0
20161027:1709,0.0,0.0,0.0,25.58,2.73,0.0
20161027:1809,0.0,0.0,0.0,25.17,2.46,0.0
20161027:1909,0.0,0.0,0.0,24.84,1.79,0.0
20161027:2009,0.0,0.0,0.0,24.5,1.12,0.0
20161027:2109,0.0,0.0,0.0,24.17,0.46,0.0
20161027:2209,0.0,0.0,0.0,23.55,0.71,0.0
20161027:2309,0.0,0.0,0.0,22.94,0.96,0.0
20161028:0009,0.0,0.0,0.0,22.32,1.21,0.0
20161028:0109,0.0,0.0,0.0,21.98,1.37,0.0
20161028:0209,0.0,0.0,0.0,21.65,1.52,0.0
20161028:0309,0.0,0.0,0.0,21.31,1.67,0.0
20161028:0409,0.0,0.0,0.0,21.19,2.11,0.0
20161028:0509,47.48,222.41,14.19,21.07,2.55,0.0
20161028:0609,107.83,458.28,25.11,20.95,2.99,0.0
20161028:0709,155.21,659.2,34.5,21.37,2.98,0.0
20161028:0809,192.65,831.05,41.43,21.79,2.97,0.0
20161028:0909,211.46,923.36,44.72,22.21,2.97,0.0
20161028:1009,209.15,922.63,43.59,22.23,2.24,0.0
20161028:1109,188.91,833.41,38.34,22.24,1.52,0.0
20161028:1209,153.22,671.06,30.03,22.26,0.8,0.0
20161028:1309,106.04,457.17,19.79,22.58,1.64,0.0
