time,P,G(i),H_sun,T2m,WS10m,Int
20160727:0909,212.86,971.44,73.17,30.67,3.45,0.0
20160727:1009,221.64,1017.05,79.23,31.82,3.85,0.0
20160727:1109,211.38,966.23,72.15,32.97,4.25,0.0
20160727:1209,186.52,845.1,60.2,34.13,4.65,0.0
20160727:1309,151.86,679.16,47.37,33.98,5.24,0.0
20160727:1409,98.7,449.74,34.38,33.84,5.83,0.0
20160727:1509,41.9,225.32,21.5,33.7,6.43,0.0
20160727:1609,7.63,48.56,8.89,31.9,6.22,0.0
20160727:1709,0.0,0.0,0.0,30.11,6.01,0.0
20160727:1809,0.0,0.0,0.0,28.32,5.81,0.0
20160727:1909,0.0,0.0,0.0,26.88,5.28,0.0
20160727:2009,0.0,0.0,0.0,25.45,4.76,0.0
20160727:2109,0.0,0.0,0.0,24.01,4.23,0.0
20160727:2209,0.0,0.0,0.0,23.09,4.01,0.0
20160727:2309,0.0,0.0,0.0,22.16,3.78,0.0
20160728:0009,0.0,0.0,0.0,21.23,3.56,0.0
20160728:0109,0.0,0.0,0.0,20.89,3.63,0.0
20160728:0209,0.0,0.0,0.0,20.55,3.71,0.0
20160728:0309,0.0,0.0,0.0,20.2,3.78,0.0
20160728:0409,9.18,63.81,9.98,21.03,3.97,0.0
20160728:0509,57.18,273.74,22.63,21.85,4.16,0.0
20160728:0609,114.87,492.96,35.54,22.68,4.34,0.0
20160728:0709,167.99,721.81,48.51,24.91,4.53,0.0
20160728:0809,202.88,889.53,61.29,27.14,4.71,0.0
20160728:0909,222.38,994.29,73.02,29.37,4.9,0.0
20160728:1009,227.72,1023.57,79.0,30.72,5.37,0.0
20160728:1109,216.74,972.6,72.0,32.07,5.84,0.0
20160728:1209,190.57,850.25,60.09,33.42,6.32,0.0
20160728:1309,152.26,673.57,47.27,33.21,6.62,0.0
20160728:1409,99.96,452.06,34.29,33.01,6.92,0.0
20160728:1509,42.14,224.33,21.4,32.81,7.23,0.0
20160728:1609,7.47,47.65,8.78,31.1,6.85,0.0
20160728:1709,0.0,0.0,0.0,29.39,6.46,0.0
20160728:1809,0.0,0.0,0.0,27.68,6.08,0.0
20160728:1909,0.0,0.0,0.0,26.36,5.57,0.0
20160728:2009,0.0,0.0,0.0,25.05,5.05,0.0
20160728:2109,0.0,0.0,0.0,23.73,4.54,0.0
20160728:2209,0.0,0.0,0.0,22.83,4.29,0.0
20160728:2309,0.0,0.0,0.0,21.93,4.04,0.0
20160729:0009,0.0,0.0,0.0,21.03,3.79,0.0
20160729:0109,0.0,0.0,0.0,20.97,3.97,0.0
20160729:0209,0.0,0.0,0.0,20.9,4.15,0.0
20160729:0309,0.0,0.0,0.0,20.83,4.33,0.0
20160729:0409,9.68,64.95,9.87,21.5,4.32,0.0
20160729:0509,37.98,175.74,22.53,22.16,4.3,0.0
20160729:0609,104.14,447.68,35.45,22.83,4.29,0.0
20160729:0709,167.08,719.15,48.42,25.03,4.38,0.0
20160729:0809,201.5,885.8,61.19,27.24,4.46,0.0
20160729:0909,221.72,994.9,72.86,29.45,4.55,0.0
20160729:1009,225.71,1019.83,78.77,30.81,4.85,0.0
20160729:1109,214.38,967.89,71.85,32.18,5.15,0.0
20160729:1209,190.48,855.43,59.98,33.55,5.45,0.0
20160729:1309,152.3,677.4,47.17,33.43,5.73,0.0
20160729:1409,100.27,455.45,34.19,33.32,6.01,0.0
20160729:1509,41.91,223.32,21.3,33.21,6.29,0.0
20160729:1609,7.26,46.73,8.67,31.55,6.12,0.0
20160729:1709,0.0,0.0,0.0,29.9,5.95,0.0
20160729:1809,0.0,0.0,0.0,28.25,5.78,0.0
20160729:1909,0.0,0.0,0.0,26.89,5.29,0.0
20160729:2009,0.0,0.0,0.0,25.53,4.8,0.0
20160729:2109,0.0,0.0,0.0,24.17,4.32,0.0
20160729:2209,0.0,0.0,0.0,23.21,4.0,0.0
20160729:2309,0.0,0.0,0.0,22.25,3.69,0.0
20160730:0009,0.0,0.0,0.0,21.29,3.38,0.0
20160730:0109,0.0,0.0,0.0,20.89,3.43,0.0
20160730:0209,0.0,0.0,0.0,20.49,3.47,0.0
20160730:0309,0.0,0.0,0.0,20.08,3.52,0.0
20160730:0409,10.11,58.66,9.76,20.95,3.69,0.0
20160730:0509,39.53,182.34,22.44,21.81,3.86,0.0
20160730:0609,95.02,409.25,35.36,22.68,4.03,0.0
20160730:0709,166.18,716.44,48.33,24.87,4.06,0.0
20160730:0809,202.19,891.33,61.08,27.07,4.09,0.0
20160730:0909,221.13,995.87,72.7,29.27,4.12,0.0
20160730:1009,227.3,1031.15,78.53,30.57,4.4,0.0
20160730:1109,216.11,978.98,71.69,31.88,4.67,0.0
20160730:1209,191.23,860.69,59.86,33.19,4.94,0.0
20160730:1309,153.23,681.37,47.07,33.15,5.51,0.0
20160730:1409,101.35,459.76,34.09,33.11,6.08,0.0
20160730:1509,41.85,223.83,21.19,33.08,6.65,0.0
20160730:1609,7.27,46.73,8.55,31.42,6.4,0.0
20160730:1709,0.0,0.0,0.0,29.76,6.15,0.0
20160730:1809,0.0,0.0,0.0,28.1,5.9,0.0
20160730:1909,0.0,0.0,0.0,26.74,5.2,0.0
20160730:2009,0.0,0.0,0.0,25.37,4.51,0.0
20160730:2109,0.0,0.0,0.0,24.01,3.81,0.0
20160730:2209,0.0,0.0,0.0,23.08,3.43,0.0
20160730:2309,0.0,0.0,0.0,22.14,3.06,0.0
20160731:0009,0.0,0.0,0.0,21.2,2.69,0.0
20160731:0109,0.0,0.0,0.0,21.08,2.85,0.0
20160731:0209,0.0,0.0,0.0,20.96,3.0,0.0
20160731:0309,0.0,0.0,0.0,20.83,3.16,0.0
20160731:0409,8.03,48.83,9.66,21.52,3.26,0.0
20160731:0509,54.9,259.54,22.34,22.21,3.37,0.0
20160731:0609,108.44,467.87,35.26,22.9,3.48,0.0
20160731:0709,165.32,716.27,48.24,24.93,3.47,0.0
20160731:0809,199.17,882.94,60.97,26.97,3.47,0.0
20160731:0909,219.93,996.89,72.54,29.01,3.46,0.0
20160731:1009,223.89,1021.78,78.29,30.48,3.78,0.0
20160731:1109,214.02,975.38,71.52,31.96,4.11,0.0
20160731:1209,189.4,857.17,59.74,33.44,4.43,0.0
20160731:1309,152.4,681.17,46.96,33.5,4.92,0.0
20160731:1409,101.64,463.25,33.98,33.56,5.42,0.0
20160731:1509,41.55,225.13,21.07,33.63,5.92,0.0
20160731:1609,7.05,45.81,8.42,32.03,5.64,0.0
20160731:1709,0.0,0.0,0.0,30.44,5.36,0.0
20160731:1809,0.0,0.0,0.0,28.85,5.08,0.0
20160731:1909,0.0,0.0,0.0,27.56,4.58,0.0
20160731:2009,0.0,0.0,0.0,26.27,4.08,0.0
20160731:2109,0.0,0.0,0.0,24.98,3.59,0.0
20160731:2209,0.0,0.0,0.0,24.08,3.27,0.0
20160731:2309,0.0,0.0,0.0,23.17,2.96,0.0
20160801:0009,0.0,0.0,0.0,22.26,2.65,0.0
20160801:0109,0.0,0.0,0.0,22.23,2.61,0.0
20160801:0209,0.0,0.0,0.0,22.19,2.57,0.0
20160801:0309,0.0,0.0,0.0,22.15,2.54,0.0
20160801:0409,10.8,64.27,9.55,22.69,2.46,0.0
20160801:0509,40.13,187.08,22.25,23.23,2.38,0.0
20160801:0609,113.34,494.85,35.17,23.77,2.3,0.0
20160801:0709,164.36,723.4,48.14,25.7,2.29,0.0
20160801:0809,194.61,878.27,60.86,27.63,2.29,0.0
20160801:0909,213.35,985.47,72.37,29.56,2.28,0.0
20160801:1009,218.26,1015.11,78.04,30.89,2.52,0.0
20160801:1109,209.1,969.8,71.34,32.23,2.77,0.0
20160801:1209,187.33,860.74,59.61,33.56,3.02,0.0
20160801:1309,150.18,680.27,46.84,33.83,3.33,0.0
20160801:1409,98.78,454.77,33.87,34.1,3.64,0.0
20160801:1509,41.2,222.06,20.95,34.38,3.94,0.0
20160801:1609,7.02,45.81,8.29,32.69,4.0,0.0
20160801:1709,0.0,0.0,0.0,31.0,4.06,0.0
20160801:1809,0.0,0.0,0.0,29.31,4.12,0.0
20160801:1909,0.0,0.0,0.0,28.01,3.94,0.0
20160801:2009,0.0,0.0,0.0,26.7,3.75,0.0
20160801:2109,0.0,0.0,0.0,25.39,3.56,0.0
20160801:2209,0.0,0.0,0.0,24.43,3.21,0.0
20160801:2309,0.0,0.0,0.0,23.46,2.87,0.0
20160802:0009,0.0,0.0,0.0,22.5,2.52,0.0
20160802:0109,0.0,0.0,0.0,22.24,2.35,0.0
20160802:0209,0.0,0.0,0.0,21.98,2.17,0.0
20160802:0309,0.0,0.0,0.0,21.71,2.0,0.0
20160802:0409,5.14,35.25,9.44,22.76,1.99,0.0
20160802:0509,32.42,153.79,22.15,23.81,1.98,0.0
20160802:0609,110.62,486.66,35.08,24.85,1.97,0.0
20160802:0709,161.81,717.47,48.05,27.22,2.27,0.0
20160802:0809,198.35,901.83,60.75,29.58,2.56,0.0
20160802:0909,217.04,1007.62,72.2,31.95,2.86,0.0
20160802:1009,224.73,1048.59,77.79,32.85,3.14,0.0
20160802:1109,214.64,996.09,71.16,33.75,3.43,0.0
20160802:1209,191.52,878.56,59.47,34.64,3.72,0.0
20160802:1309,152.38,689.91,46.72,34.69,3.92,0.0
20160802:1409,99.46,458.31,33.75,34.73,4.11,0.0
20160802:1509,40.98,221.35,20.83,34.78,4.3,0.0
20160802:1609,6.81,44.9,8.15,33.06,4.42,0.0
20160802:1709,0.0,0.0,0.0,31.33,4.53,0.0
20160802:1809,0.0,0.0,0.0,29.61,4.65,0.0
20160802:1909,0.0,0.0,0.0,28.17,4.32,0.0
20160802:2009,0.0,0.0,0.0,26.73,4.0,0.0
20160802:2109,0.0,0.0,0.0,25.29,3.67,0.0
20160802:2209,0.0,0.0,0.0,24.22,3.16,0.0
20160802:2309,0.0,0.0,0.0,23.16,2.65,0.0
20160803:0009,0.0,0.0,0.0,22.09,2.14,0.0
20160803:0109,0.0,0.0,0.0,21.84,2.29,0.0
20160803:0209,0.0,0.0,0.0,21.6,2.43,0.0
20160803:0309,0.0,0.0,0.0,21.35,2.58,0.0
20160803:0409,5.76,38.11,9.33,21.98,2.55,0.0
20160803:0509,40.29,187.29,22.05,22.61,2.51,0.0
20160803:0609,115.22,500.99,34.99,23.23,2.48,0.0
20160803:0709,163.59,716.7,47.95,25.62,2.63,0.0
20160803:0809,197.94,889.77,60.63,28.01,2.78,0.0
20160803:0909,217.26,999.24,72.03,30.4,2.92,0.0
20160803:1009,223.97,1034.63,77.53,31.59,3.35,0.0
20160803:1109,214.7,986.93,70.97,32.79,3.78,0.0
20160803:1209,191.4,870.73,59.33,33.98,4.21,0.0
20160803:1309,153.31,687.56,46.6,33.96,4.75,0.0
20160803:1409,99.9,456.15,33.63,33.94,5.29,0.0
20160803:1509,41.06,221.38,20.7,33.93,5.83,0.0
20160803:1609,6.85,44.9,8.01,32.21,5.45,0.0
20160803:1709,0.0,0.0,0.0,30.48,5.06,0.0
20160803:1809,0.0,0.0,0.0,28.76,4.68,0.0
20160803:1909,0.0,0.0,0.0,27.38,4.13,0.0
20160803:2009,0.0,0.0,0.0,25.99,3.59,0.0
20160803:2109,0.0,0.0,0.0,24.6,3.05,0.0
20160803:2209,0.0,0.0,0.0,23.55,2.71,0.0
20160803:2309,0.0,0.0,0.0,22.5,2.38,0.0
20160804:0009,0.0,0.0,0.0,21.45,2.04,0.0
20160804:0109,0.0,0.0,0.0,21.18,2.17,0.0
20160804:0209,0.0,0.0,0.0,20.91,2.31,0.0
20160804:0309,0.0,0.0,0.0,20.63,2.44,0.0
20160804:0409,10.41,62.82,9.22,21.68,2.72,0.0
20160804:0509,55.56,264.91,21.95,22.72,3.0,0.0
20160804:0609,117.96,511.46,34.9,23.76,3.28,0.0
20160804:0709,167.31,728.96,47.86,26.22,3.58,0.0
20160804:0809,198.94,886.08,60.51,28.69,3.88,0.0
20160804:0909,218.83,994.56,71.85,31.15,4.18,0.0
20160804:1009,225.51,1030.02,77.27,32.61,4.76,0.0
20160804:1109,216.89,988.08,70.77,34.08,5.35,0.0
20160804:1209,191.76,867.3,59.18,35.54,5.93,0.0
20160804:1309,154.36,690.85,46.47,35.5,6.46,0.0
20160804:1409,100.07,457.87,33.5,35.46,7.0,0.0
20160804:1509,40.93,222.6,20.57,35.43,7.53,0.0
20160804:1609,6.24,42.15,7.87,33.56,6.85,0.0
20160804:1709,0.0,0.0,0.0,31.69,6.16,0.0
20160804:1809,0.0,0.0,0.0,29.82,5.48,0.0
20160804:1909,0.0,0.0,0.0,28.4,4.71,0.0
20160804:2009,0.0,0.0,0.0,26.98,3.94,0.0
20160804:2109,0.0,0.0,0.0,25.56,3.17,0.0
20160804:2209,0.0,0.0,0.0,24.58,2.89,0.0
20160804:2309,0.0,0.0,0.0,23.59,2.61,0.0
20160805:0009,0.0,0.0,0.0,22.61,2.33,0.0
20160805:0109,0.0,0.0,0.0,22.55,2.4,0.0
20160805:0209,0.0,0.0,0.0,22.49,2.48,0.0
20160805:0309,0.0,0.0,0.0,22.42,2.55,0.0
20160805:0409,7.68,58.69,9.11,23.41,2.59,0.0
20160805:0509,55.9,270.67,21.86,24.39,2.63,0.0
20160805:0609,117.1,513.8,34.8,25.37,2.68,0.0
20160805:0709,165.67,730.04,47.76,27.71,3.15,0.0
20160805:0809,199.37,896.82,60.39,30.04,3.63,0.0
20160805:0909,218.74,1001.62,71.67,32.38,4.11,0.0
20160805:1009,224.51,1031.23,77.0,33.39,4.61,0.0
20160805:1109,215.13,983.54,70.57,34.4,5.11,0.0
20160805:1209,190.5,862.84,59.03,35.41,5.61,0.0
20160805:1309,151.55,680.9,46.33,35.39,5.64,0.0
20160805:1409,98.31,451.45,33.36,35.37,5.66,0.0
20160805:1509,40.63,219.78,20.43,35.36,5.68,0.0
20160805:1609,6.42,43.07,7.72,33.58,5.38,0.0
20160805:1709,0.0,0.0,0.0,31.79,5.09,0.0
20160805:1809,0.0,0.0,0.0,30.01,4.79,0.0
20160805:1909,0.0,0.0,0.0,28.61,4.29,0.0
20160805:2009,0.0,0.0,0.0,27.2,3.78,0.0
20160805:2109,0.0,0.0,0.0,25.79,3.28,0.0
20160805:2209,0.0,0.0,0.0,24.86,2.85,0.0
20160805:2309,0.0,0.0,0.0,23.93,2.41,0.0
20160806:0009,0.0,0.0,0.0,23.0,1.97,0.0
20160806:0109,0.0,0.0,0.0,23.0,1.88,0.0
20160806:0209,0.0,0.0,0.0,23.0,1.78,0.0
20160806:0309,0.0,0.0,0.0,23.0,1.68,0.0
20160806:0409,7.96,58.87,9.0,23.98,1.9,0.0
20160806:0509,55.98,272.77,21.76,24.96,2.11,0.0
20160806:0609,117.27,517.25,34.71,25.93,2.33,0.0
20160806:0709,165.23,731.16,47.66,28.17,2.97,0.0
20160806:0809,199.17,898.02,60.27,30.41,3.6,0.0
20160806:0909,217.77,996.96,71.49,32.65,4.23,0.0
20160806:1009,224.78,1032.48,76.73,33.69,4.77,0.0
20160806:1109,213.16,974.17,70.36,34.73,5.31,0.0
20160806:1209,191.68,868.54,58.87,35.77,5.85,0.0
20160806:1309,151.76,681.88,46.19,35.69,5.91,0.0
20160806:1409,99.16,455.39,33.23,35.6,5.97,0.0
20160806:1509,40.51,220.13,20.29,35.52,6.03,0.0
20160806:1609,6.23,42.15,7.57,33.8,5.83,0.0
20160806:1709,0.0,0.0,0.0,32.07,5.63,0.0
20160806:1809,0.0,0.0,0.0,30.35,5.43,0.0
20160806:1909,0.0,0.0,0.0,28.87,4.82,0.0
20160806:2009,0.0,0.0,0.0,27.39,4.21,0.0
20160806:2109,0.0,0.0,0.0,25.9,3.6,0.0
20160806:2209,0.0,0.0,0.0,24.97,3.32,0.0
20160806:2309,0.0,0.0,0.0,24.04,3.05,0.0
20160807:0009,0.0,0.0,0.0,23.11,2.77,0.0
20160807:0109,0.0,0.0,0.0,22.9,2.94,0.0
20160807:0209,0.0,0.0,0.0,22.69,3.1,0.0
20160807:0309,0.0,0.0,0.0,22.48,3.27,0.0
20160807:0409,9.58,61.34,8.9,23.07,3.46,0.0
20160807:0509,52.87,249.71,21.66,23.66,3.66,0.0
20160807:0609,118.34,512.36,34.62,24.24,3.85,0.0
20160807:0709,169.41,736.01,47.56,26.29,3.99,0.0
20160807:0809,203.44,903.07,60.15,28.35,4.12,0.0
20160807:0909,222.84,1009.04,71.3,30.4,4.26,0.0
20160807:1009,228.99,1044.5,76.45,31.74,4.55,0.0
20160807:1109,219.74,1001.28,70.14,33.08,4.84,0.0
20160807:1209,194.02,877.9,58.7,34.41,5.13,0.0
20160807:1309,155.49,694.37,46.04,34.24,5.63,0.0
20160807:1409,100.63,458.39,33.08,34.06,6.13,0.0
20160807:1509,40.63,219.56,20.14,33.89,6.63,0.0
20160807:1609,5.9,40.32,7.41,32.29,6.36,0.0
20160807:1709,0.0,0.0,0.0,30.69,6.09,0.0
20160807:1809,0.0,0.0,0.0,29.09,5.82,0.0
20160807:1909,0.0,0.0,0.0,27.75,5.22,0.0
20160807:2009,0.0,0.0,0.0,26.41,4.62,0.0
20160807:2109,0.0,0.0,0.0,25.07,4.01,0.0
20160807:2209,0.0,0.0,0.0,24.2,3.68,0.0
20160807:2309,0.0,0.0,0.0,23.32,3.35,0.0
20160808:0009,0.0,0.0,0.0,22.45,3.02,0.0
20160808:0109,0.0,0.0,0.0,22.08,3.05,0.0
20160808:0209,0.0,0.0,0.0,21.71,3.09,0.0
20160808:0309,0.0,0.0,0.0,21.34,3.12,0.0
20160808:0409,4.96,34.3,8.79,22.21,3.48,0.0
20160808:0509,45.71,212.41,21.56,23.07,3.83,0.0
20160808:0609,117.82,508.3,34.52,23.93,4.19,0.0
20160808:0709,169.6,733.52,47.46,26.22,4.54,0.0
20160808:0809,203.01,895.64,60.03,28.51,4.89,0.0
20160808:0909,223.73,1005.48,71.11,30.8,5.24,0.0
20160808:1009,229.33,1035.08,76.17,31.93,5.75,0.0
20160808:1109,220.37,992.05,69.92,33.07,6.25,0.0
20160808:1209,194.62,869.91,58.53,34.2,6.76,0.0
20160808:1309,155.47,688.73,45.89,33.91,6.95,0.0
20160808:1409,100.69,456.21,32.94,33.61,7.14,0.0
20160808:1509,40.45,217.53,19.99,33.32,7.34,0.0
20160808:1609,5.93,40.32,7.25,31.58,6.72,0.0
20160808:1709,0.0,0.0,0.0,29.84,6.11,0.0
20160808:1809,0.0,0.0,0.0,28.1,5.49,0.0
20160808:1909,0.0,0.0,0.0,26.73,4.91,0.0
20160808:2009,0.0,0.0,0.0,25.36,4.34,0.0
20160808:2109,0.0,0.0,0.0,23.99,3.77,0.0
20160808:2209,0.0,0.0,0.0,23.1,3.51,0.0
20160808:2309,0.0,0.0,0.0,22.2,3.25,0.0
20160809:0009,0.0,0.0,0.0,21.31,2.99,0.0
20160809:0109,0.0,0.0,0.0,21.07,2.97,0.0
20160809:0209,0.0,0.0,0.0,20.83,2.96,0.0
20160809:0309,0.0,0.0,0.0,20.58,2.94,0.0
20160809:0409,8.52,58.86,8.68,21.49,3.22,0.0
20160809:0509,56.29,267.72,21.47,22.4,3.51,0.0
20160809:0609,115.18,496.42,34.43,23.31,3.79,0.0
20160809:0709,169.74,734.78,47.36,25.65,4.06,0.0
20160809:0809,199.57,882.07,59.9,28.0,4.34,0.0
20160809:0909,219.62,989.82,70.91,30.34,4.61,0.0
20160809:1009,226.82,1030.47,75.88,31.66,4.86,0.0
20160809:1109,215.19,976.8,69.69,32.99,5.1,0.0
20160809:1209,189.7,856.07,58.36,34.31,5.35,0.0
20160809:1309,149.58,668.17,45.74,34.08,5.53,0.0
20160809:1409,98.68,449.59,32.78,33.85,5.7,0.0
20160809:1509,40.23,216.23,19.83,33.63,5.88,0.0
20160809:1609,5.54,38.48,7.08,31.88,5.63,0.0
20160809:1709,0.0,0.0,0.0,30.12,5.38,0.0
20160809:1809,0.0,0.0,0.0,28.37,5.13,0.0
20160809:1909,0.0,0.0,0.0,27.0,4.63,0.0
20160809:2009,0.0,0.0,0.0,25.63,4.12,0.0
20160809:2109,0.0,0.0,0.0,24.26,3.61,0.0
20160809:2209,0.0,0.0,0.0,23.38,3.18,0.0
20160809:2309,0.0,0.0,0.0,22.49,2.75,0.0
20160810:0009,0.0,0.0,0.0,21.61,2.32,0.0
20160810:0109,0.0,0.0,0.0,21.27,2.28,0.0
20160810:0209,0.0,0.0,0.0,20.93,2.24,0.0
20160810:0309,0.0,0.0,0.0,20.59,2.21,0.0
20160810:0409,7.87,57.68,8.57,21.48,2.56,0.0
20160810:0509,57.29,274.33,21.37,22.36,2.91,0.0
20160810:0609,119.07,514.52,34.34,23.24,3.27,0.0
20160810:0709,162.4,704.37,47.26,25.2,3.49,0.0
20160810:0809,203.55,902.18,59.77,27.17,3.71,0.0
20160810:0909,223.22,1008.24,70.71,29.13,3.93,0.0
20160810:1009,227.08,1031.83,75.59,30.32,4.2,0.0
20160810:1109,218.02,988.87,69.46,31.51,4.46,0.0
20160810:1209,192.41,865.7,58.17,32.7,4.73,0.0
20160810:1309,152.61,678.62,45.57,32.65,5.05,0.0
20160810:1409,99.87,452.81,32.63,32.6,5.37,0.0
20160810:1509,40.27,216.81,19.67,32.56,5.68,0.0
20160810:1609,5.38,37.57,6.91,31.08,5.55,0.0
20160810:1709,0.0,0.0,0.0,29.6,5.42,0.0
20160810:1809,0.0,0.0,0.0,28.12,5.28,0.0
20160810:1909,0.0,0.0,0.0,26.93,4.79,0.0
20160810:2009,0.0,0.0,0.0,25.74,4.29,0.0
20160810:2109,0.0,0.0,0.0,24.55,3.79,0.0
20160810:2209,0.0,0.0,0.0,23.79,3.27,0.0
20160810:2309,0.0,0.0,0.0,23.02,2.75,0.0
20160811:0009,0.0,0.0,0.0,22.26,2.23,0.0
20160811:0109,0.0,0.0,0.0,22.21,2.11,0.0
20160811:0209,0.0,0.0,0.0,22.17,2.0,0.0
20160811:0309,0.0,0.0,0.0,22.12,1.88,0.0
20160811:0409,8.81,59.02,8.46,22.73,2.02,0.0
20160811:0509,55.91,268.04,21.27,23.34,2.17,0.0
20160811:0609,118.73,518.19,34.24,23.94,2.32,0.0
20160811:0709,168.91,740.15,47.16,25.71,2.76,0.0
20160811:0809,201.3,898.58,59.64,27.47,3.2,0.0
20160811:0909,221.38,1003.61,70.5,29.24,3.64,0.0
20160811:1009,227.72,1038.23,75.3,30.33,3.94,0.0
20160811:1109,217.71,989.23,69.22,31.42,4.25,0.0
20160811:1209,192.57,866.95,57.98,32.5,4.55,0.0
20160811:1309,149.92,668.16,45.41,32.61,4.67,0.0
20160811:1409,99.07,450.46,32.46,32.72,4.78,0.0
20160811:1509,39.74,212.65,19.5,32.84,4.9,0.0
20160811:1609,5.93,40.32,6.73,31.49,4.84,0.0
20160811:1709,0.0,0.0,0.0,30.14,4.78,0.0
20160811:1809,0.0,0.0,0.0,28.79,4.72,0.0
20160811:1909,0.0,0.0,0.0,27.65,4.35,0.0
20160811:2009,0.0,0.0,0.0,26.5,3.98,0.0
20160811:2109,0.0,0.0,0.0,25.35,3.61,0.0
20160811:2209,0.0,0.0,0.0,24.59,3.1,0.0
20160811:2309,0.0,0.0,0.0,23.82,2.58,0.0
20160812:0009,0.0,0.0,0.0,23.06,2.07,0.0
20160812:0109,0.0,0.0,0.0,22.99,1.88,0.0
20160812:0209,0.0,0.0,0.0,22.93,1.69,0.0
20160812:0309,0.0,0.0,0.0,22.86,1.5,0.0
20160812:0409,8.35,58.2,8.35,23.58,1.69,0.0
20160812:0509,54.77,263.17,21.17,24.3,1.87,0.0
20160812:0609,117.33,515.76,34.14,25.01,2.06,0.0
20160812:0709,166.95,737.68,47.05,26.81,2.49,0.0
20160812:0809,200.82,904.98,59.5,28.62,2.93,0.0
20160812:0909,220.62,1010.1,70.3,30.42,3.37,0.0
20160812:1009,227.26,1045.72,75.0,31.47,3.71,0.0
20160812:1109,217.35,995.55,68.97,32.52,4.06,0.0
20160812:1209,192.16,870.99,57.79,33.56,4.4,0.0
20160812:1309,153.78,688.35,45.23,33.63,4.75,0.0
20160812:1409,99.46,453.91,32.3,33.7,5.11,0.0
20160812:1509,39.55,215.24,19.33,33.77,5.46,0.0
20160812:1609,4.98,35.74,6.55,32.24,5.36,0.0
20160812:1709,0.0,0.0,0.0,30.7,5.25,0.0
20160812:1809,0.0,0.0,0.0,29.17,5.14,0.0
20160812:1909,0.0,0.0,0.0,27.9,4.57,0.0
20160812:2009,0.0,0.0,0.0,26.62,3.99,0.0
20160812:2109,0.0,0.0,0.0,25.34,3.41,0.0
20160812:2209,0.0,0.0,0.0,24.52,2.94,0.0
20160812:2309,0.0,0.0,0.0,23.71,2.48,0.0
20160813:0009,0.0,0.0,0.0,22.89,2.01,0.0
20160813:0109,0.0,0.0,0.0,22.74,2.16,0.0
20160813:0209,0.0,0.0,0.0,22.59,2.3,0.0
20160813:0309,0.0,0.0,0.0,22.43,2.44,0.0
20160813:0409,7.34,46.53,8.24,23.03,2.56,0.0
20160813:0509,37.18,174.56,21.07,23.63,2.67,0.0
20160813:0609,96.38,419.98,34.05,24.22,2.79,0.0
20160813:0709,159.02,695.62,46.95,26.22,3.07,0.0
20160813:0809,203.61,911.45,59.37,28.23,3.36,0.0
20160813:0909,224.17,1022.74,70.09,30.23,3.64,0.0
20160813:1009,228.75,1046.21,74.69,31.63,4.3,0.0
20160813:1109,220.08,1001.94,68.72,33.04,4.96,0.0
20160813:1209,195.32,880.84,57.59,34.44,5.61,0.0
20160813:1309,154.7,688.56,45.05,34.31,6.35,0.0
20160813:1409,99.63,452.86,32.12,34.18,7.09,0.0
20160813:1509,39.1,212.07,19.16,34.05,7.82,0.0
20160813:1609,4.8,34.82,6.37,32.4,7.31,0.0
20160813:1709,0.0,0.0,0.0,30.74,6.81,0.0
20160813:1809,0.0,0.0,0.0,29.09,6.3,0.0
20160813:1909,0.0,0.0,0.0,27.76,5.71,0.0
20160813:2009,0.0,0.0,0.0,26.42,5.13,0.0
20160813:2109,0.0,0.0,0.0,25.08,4.54,0.0
20160813:2209,0.0,0.0,0.0,24.3,4.18,0.0
20160813:2309,0.0,0.0,0.0,23.52,3.82,0.0
20160814:0009,0.0,0.0,0.0,22.74,3.46,0.0
20160814:0109,0.0,0.0,0.0,22.57,3.53,0.0
20160814:0209,0.0,0.0,0.0,22.41,3.59,0.0
20160814:0309,0.0,0.0,0.0,22.24,3.66,0.0
20160814:0409,4.94,34.54,8.13,22.93,3.89,0.0
20160814:0509,53.52,252.32,20.97,23.62,4.11,0.0
20160814:0609,115.68,499.15,33.95,24.3,4.34,0.0
20160814:0709,170.71,739.45,46.84,26.48,4.52,0.0
20160814:0809,206.26,912.98,59.23,28.66,4.7,0.0
20160814:0909,223.39,1008.03,69.87,30.84,4.88,0.0
20160814:1009,229.55,1041.67,74.39,32.07,5.29,0.0
20160814:1109,220.25,997.48,68.46,33.3,5.69,0.0
20160814:1209,191.98,863.07,57.38,34.53,6.1,0.0
20160814:1309,150.97,670.92,44.87,34.2,6.63,0.0
20160814:1409,98.28,445.95,31.95,33.87,7.17,0.0
20160814:1509,38.97,210.98,18.98,33.55,7.71,0.0
20160814:1609,4.45,32.99,6.18,31.71,7.1,0.0
20160814:1709,0.0,0.0,0.0,29.87,6.49,0.0
20160814:1809,0.0,0.0,0.0,28.03,5.88,0.0
20160814:1909,0.0,0.0,0.0,26.71,5.28,0.0
20160814:2009,0.0,0.0,0.0,25.39,4.69,0.0
20160814:2109,0.0,0.0,0.0,24.06,4.1,0.0
20160814:2209,0.0,0.0,0.0,23.32,3.94,0.0
20160814:2309,0.0,0.0,0.0,22.57,3.78,0.0
20160815:0009,0.0,0.0,0.0,21.83,3.63,0.0
20160815:0109,0.0,0.0,0.0,21.67,3.87,0.0
