time,P,G(i),H_sun,T2m,WS10m,Int
20160308:0309,0.0,0.0,0.0,11.43,4.15,0.0
20160308:0409,0.0,0.0,0.0,12.48,4.32,0.0
20160308:0509,29.93,146.4,13.47,13.53,4.48,0.0
20160308:0609,92.8,384.91,25.33,14.58,4.65,0.0
20160308:0709,118.82,486.79,36.19,16.03,4.23,0.0
20160308:0809,197.75,828.89,45.2,17.49,3.81,0.0
20160308:0909,223.7,960.96,51.01,18.95,3.39,0.0
20160308:1009,230.55,1006.22,52.08,19.07,2.7,0.0
20160308:1109,217.7,954.31,48.03,19.2,2.01,0.0
20160308:1209,187.74,818.21,40.12,19.33,1.32,0.0
20160308:1309,148.13,626.86,29.88,18.43,1.84,0.0
20160308:1409,88.23,374.94,18.35,17.54,2.36,0.0
20160308:1509,24.13,128.27,6.14,16.64,2.88,0.0
20160308:1609,0.0,0.0,0.0,15.49,2.86,0.0
20160308:1709,0.0,0.0,0.0,14.35,2.85,0.0
20160308:1809,0.0,0.0,0.0,13.2,2.83,0.0
20160308:1909,0.0,0.0,0.0,12.98,2.93,0.0
20160308:2009,0.0,0.0,0.0,12.75,3.03,0.0
20160308:2109,0.0,0.0,0.0,12.53,3.13,0.0
20160308:2209,0.0,0.0,0.0,12.38,3.2,0.0
20160308:2309,0.0,0.0,0.0,12.24,3.27,0.0
20160309:0009,0.0,0.0,0.0,12.09,3.34,0.0
20160309:0109,0.0,0.0,0.0,11.77,3.63,0.0
20160309:0209,0.0,0.0,0.0,11.46,3.92,0.0
20160309:0309,0.0,0.0,0.0,11.15,4.21,0.0
20160309:0409,0.0,0.0,0.0,12.37,4.55,0.0
20160309:0509,28.06,137.19,13.75,13.6,4.9,0.0
20160309:0609,81.26,338.28,25.63,14.83,5.24,0.0
20160309:0709,115.27,472.26,36.52,16.81,4.96,0.0
20160309:0809,179.57,749.39,45.57,18.79,4.68,0.0
20160309:0909,211.98,905.98,51.41,20.78,4.4,0.0
20160309:1009,231.32,1004.13,52.46,21.25,3.95,0.0
20160309:1109,219.28,952.96,48.36,21.72,3.5,0.0
20160309:1209,186.53,804.66,40.38,22.19,3.05,0.0
20160309:1309,148.87,638.94,30.1,22.44,2.45,0.0
20160309:1409,89.0,388.75,18.54,22.69,1.84,0.0
20160309:1509,21.85,119.19,6.31,22.94,1.24,0.0
20160309:1609,0.0,0.0,0.0,21.54,1.74,0.0
20160309:1709,0.0,0.0,0.0,20.14,2.24,0.0
20160309:1809,0.0,0.0,0.0,18.74,2.74,0.0
20160309:1909,0.0,0.0,0.0,17.65,3.11,0.0
20160309:2009,0.0,0.0,0.0,16.57,3.48,0.0
20160309:2109,0.0,0.0,0.0,15.48,3.85,0.0
20160309:2209,0.0,0.0,0.0,14.84,3.77,0.0
20160309:2309,0.0,0.0,0.0,14.21,3.7,0.0
20160310:0009,0.0,0.0,0.0,13.57,3.63,0.0
20160310:0109,0.0,0.0,0.0,12.91,3.31,0.0
20160310:0209,0.0,0.0,0.0,12.25,2.99,0.0
20160310:0309,0.0,0.0,0.0,11.6,2.68,0.0
20160310:0409,0.0,0.0,0.0,12.62,2.74,0.0
20160310:0509,32.58,158.14,14.03,13.64,2.8,0.0
20160310:0609,84.22,352.64,25.93,14.66,2.86,0.0
20160310:0709,155.09,642.26,36.85,15.67,2.94,0.0
20160310:0809,200.39,845.53,45.94,16.68,3.03,0.0
20160310:0909,221.65,949.61,51.8,17.7,3.12,0.0
20160310:1009,232.54,999.21,52.84,17.67,3.29,0.0
20160310:1109,215.16,916.27,48.69,17.64,3.46,0.0
20160310:1209,182.3,762.8,40.65,17.61,3.63,0.0
20160310:1309,147.95,613.43,30.31,16.8,3.18,0.0
20160310:1409,95.97,403.47,18.72,15.99,2.74,0.0
20160310:1509,26.02,134.94,6.47,15.18,2.29,0.0
20160310:1609,0.0,0.0,0.0,14.12,2.02,0.0
20160310:1709,0.0,0.0,0.0,13.05,1.76,0.0
20160310:1809,0.0,0.0,0.0,11.99,1.49,0.0
20160310:1909,0.0,0.0,0.0,11.68,1.51,0.0
20160310:2009,0.0,0.0,0.0,11.37,1.54,0.0
20160310:2109,0.0,0.0,0.0,11.06,1.56,0.0
20160310:2209,0.0,0.0,0.0,11.05,1.71,0.0
20160310:2309,0.0,0.0,0.0,11.05,1.85,0.0
20160311:0009,0.0,0.0,0.0,11.04,2.0,0.0
20160311:0109,0.0,0.0,0.0,10.74,2.16,0.0
20160311:0209,0.0,0.0,0.0,10.44,2.31,0.0
20160311:0309,0.0,0.0,0.0,10.15,2.47,0.0
20160311:0409,0.0,0.0,0.0,11.42,2.42,0.0
20160311:0509,39.12,192.19,14.31,12.69,2.37,0.0
20160311:0609,106.88,445.71,26.23,13.96,2.32,0.0
20160311:0709,164.68,685.84,37.18,15.51,2.32,0.0
20160311:0809,206.17,879.91,46.31,17.06,2.32,0.0
20160311:0909,230.67,1008.49,52.2,18.62,2.32,0.0
20160311:1009,240.51,1052.13,53.22,18.78,2.74,0.0
20160311:1109,233.21,1009.44,49.01,18.95,3.17,0.0
20160311:1209,206.14,875.13,40.91,19.11,3.6,0.0
20160311:1309,163.58,683.49,30.53,18.15,3.34,0.0
20160311:1409,101.32,427.39,18.9,17.18,3.09,0.0
20160311:1509,29.0,149.47,6.63,16.22,2.83,0.0
20160311:1609,0.0,0.0,0.0,15.09,2.59,0.0
20160311:1709,0.0,0.0,0.0,13.95,2.36,0.0
20160311:1809,0.0,0.0,0.0,12.82,2.12,0.0
20160311:1909,0.0,0.0,0.0,12.42,2.24,0.0
20160311:2009,0.0,0.0,0.0,12.01,2.35,0.0
20160311:2109,0.0,0.0,0.0,11.61,2.47,0.0
20160311:2209,0.0,0.0,0.0,11.5,2.6,0.0
20160311:2309,0.0,0.0,0.0,11.39,2.74,0.0
20160312:0009,0.0,0.0,0.0,11.28,2.87,0.0
20160312:0109,0.0,0.0,0.0,10.95,2.85,0.0
20160312:0209,0.0,0.0,0.0,10.63,2.82,0.0
20160312:0309,0.0,0.0,0.0,10.31,2.8,0.0
20160312:0409,0.0,0.0,0.0,11.53,2.91,0.0
20160312:0509,35.56,170.84,14.59,12.75,3.03,0.0
20160312:0609,107.56,446.2,26.53,13.97,3.14,0.0
20160312:0709,161.52,668.7,37.51,15.78,2.99,0.0
20160312:0809,194.85,825.23,46.68,17.59,2.84,0.0
20160312:0909,202.64,873.3,52.6,19.41,2.69,0.0
20160312:1009,115.62,489.59,53.61,19.76,2.73,0.0
20160312:1109,150.04,640.71,49.34,20.11,2.76,0.0
20160312:1209,154.55,655.55,41.18,20.46,2.8,0.0
20160312:1309,153.34,644.9,30.74,19.5,3.37,0.0
20160312:1409,77.61,330.52,19.08,18.54,3.93,0.0
20160312:1509,16.34,87.52,6.8,17.58,4.5,0.0
20160312:1609,0.0,0.0,0.0,16.41,4.22,0.0
20160312:1709,0.0,0.0,0.0,15.24,3.94,0.0
20160312:1809,0.0,0.0,0.0,14.07,3.67,0.0
20160312:1909,0.0,0.0,0.0,13.73,3.47,0.0
20160312:2009,0.0,0.0,0.0,13.39,3.26,0.0
20160312:2109,0.0,0.0,0.0,13.05,3.06,0.0
20160312:2209,0.0,0.0,0.0,12.98,2.97,0.0
20160312:2309,0.0,0.0,0.0,12.91,2.89,0.0
20160313:0009,0.0,0.0,0.0,12.84,2.8,0.0
20160313:0109,0.0,0.0,0.0,12.67,2.79,0.0
20160313:0209,0.0,0.0,0.0,12.5,2.77,0.0
20160313:0309,0.0,0.0,0.0,12.34,2.76,0.0
20160313:0409,0.0,0.0,0.0,13.44,3.03,0.0
20160313:0509,37.08,180.58,14.87,14.54,3.31,0.0
20160313:0609,103.9,433.41,26.83,15.64,3.59,0.0
20160313:0709,160.09,666.53,37.84,17.38,3.28,0.0
20160313:0809,193.14,821.44,47.05,19.12,2.98,0.0
20160313:0909,205.28,893.08,52.99,20.87,2.68,0.0
20160313:1009,226.0,1003.18,53.99,21.65,2.34,0.0
20160313:1109,218.05,974.03,49.67,22.44,2.01,0.0
20160313:1209,157.76,688.94,41.44,23.23,1.68,0.0
20160313:1309,128.71,558.51,30.95,22.72,1.45,0.0
20160313:1409,68.47,301.73,19.26,22.2,1.22,0.0
20160313:1509,20.72,111.67,6.96,21.69,0.99,0.0
20160313:1609,0.0,0.0,0.0,20.23,1.73,0.0
20160313:1709,0.0,0.0,0.0,18.76,2.47,0.0
20160313:1809,0.0,0.0,0.0,17.3,3.21,0.0
20160313:1909,0.0,0.0,0.0,17.02,3.98,0.0
20160313:2009,0.0,0.0,0.0,16.73,4.75,0.0
20160313:2109,0.0,0.0,0.0,16.45,5.52,0.0
20160313:2209,0.0,0.0,0.0,16.49,5.41,0.0
20160313:2309,0.0,0.0,0.0,16.53,5.31,0.0
20160314:0009,0.0,0.0,0.0,16.57,5.2,0.0
20160314:0109,0.0,0.0,0.0,16.12,5.98,0.0
20160314:0209,0.0,0.0,0.0,15.67,6.75,0.0
20160314:0309,0.0,0.0,0.0,15.22,7.53,0.0
20160314:0409,0.0,0.0,0.0,15.39,7.59,0.0
20160314:0509,32.17,153.98,15.15,15.56,7.65,0.0
20160314:0609,102.91,423.67,27.14,15.73,7.71,0.0
20160314:0709,153.96,622.73,38.18,16.4,7.95,0.0
20160314:0809,191.74,779.17,47.42,17.08,8.19,0.0
20160314:0909,242.67,999.37,53.39,17.76,8.43,0.0
20160314:1009,207.14,845.93,54.38,17.61,8.23,0.0
20160314:1109,234.69,966.12,49.99,17.47,8.02,0.0
20160314:1209,94.11,385.95,41.69,17.33,7.82,0.0
20160314:1309,137.41,556.71,31.16,16.81,7.77,0.0
20160314:1409,88.7,368.4,19.44,16.3,7.73,0.0
20160314:1509,25.69,133.18,7.12,15.78,7.68,0.0
20160314:1609,0.0,0.0,0.0,14.85,7.26,0.0
20160314:1709,0.0,0.0,0.0,13.93,6.85,0.0
20160314:1809,0.0,0.0,0.0,13.0,6.43,0.0
20160314:1909,0.0,0.0,0.0,12.76,6.53,0.0
20160314:2009,0.0,0.0,0.0,12.52,6.63,0.0
20160314:2109,0.0,0.0,0.0,12.28,6.73,0.0
20160314:2209,0.0,0.0,0.0,12.31,7.03,0.0
20160314:2309,0.0,0.0,0.0,12.33,7.32,0.0
20160315:0009,0.0,0.0,0.0,12.36,7.61,0.0
20160315:0109,0.0,0.0,0.0,12.11,7.7,0.0
20160315:0209,0.0,0.0,0.0,11.86,7.79,0.0
20160315:0309,0.0,0.0,0.0,11.62,7.88,0.0
20160315:0409,0.0,0.0,0.0,12.69,8.39,0.0
20160315:0509,34.69,167.5,15.44,13.76,8.9,0.0
20160315:0609,109.08,444.91,27.44,14.83,9.41,0.0
20160315:0709,159.5,640.88,38.51,15.69,9.65,0.0
20160315:0809,218.96,884.37,47.79,16.55,9.89,0.0
20160315:0909,232.5,947.28,53.79,17.42,10.14,0.0
20160315:1009,128.15,526.41,54.76,17.22,10.18,0.0
20160315:1109,135.57,553.87,50.31,17.03,10.23,0.0
20160315:1209,60.98,258.35,41.95,16.84,10.28,0.0
20160315:1309,147.12,590.68,31.37,16.14,9.34,0.0
20160315:1409,25.08,117.26,19.62,15.43,8.41,0.0
20160315:1509,4.54,31.67,7.28,14.73,7.48,0.0
20160315:1609,0.0,0.0,0.0,13.71,7.22,0.0
20160315:1709,0.0,0.0,0.0,12.7,6.97,0.0
20160315:1809,0.0,0.0,0.0,11.68,6.72,0.0
20160315:1909,0.0,0.0,0.0,11.34,6.78,0.0
20160315:2009,0.0,0.0,0.0,10.99,6.85,0.0
20160315:2109,0.0,0.0,0.0,10.65,6.91,0.0
20160315:2209,0.0,0.0,0.0,10.57,6.95,0.0
20160315:2309,0.0,0.0,0.0,10.5,6.98,0.0
20160316:0009,0.0,0.0,0.0,10.42,7.02,0.0
20160316:0109,0.0,0.0,0.0,10.28,6.93,0.0
20160316:0209,0.0,0.0,0.0,10.15,6.85,0.0
20160316:0309,0.0,0.0,0.0,10.02,6.76,0.0
20160316:0409,0.0,2.74,3.26,11.01,6.8,0.0
20160316:0509,2.65,21.89,15.72,12.01,6.84,0.0
20160316:0609,65.11,271.13,27.75,13.01,6.88,0.0
20160316:0709,142.25,566.39,38.85,13.9,7.07,0.0
20160316:0809,139.15,564.06,48.17,14.79,7.25,0.0
20160316:0909,228.71,934.19,54.2,15.69,7.43,0.0
20160316:1009,231.33,947.24,55.14,15.72,7.58,0.0
20160316:1109,162.15,656.53,50.63,15.76,7.73,0.0
20160316:1209,203.84,824.75,42.21,15.79,7.88,0.0
20160316:1309,111.36,449.92,31.57,15.41,7.6,0.0
20160316:1409,36.07,160.31,19.79,15.02,7.33,0.0
20160316:1509,23.06,117.58,7.44,14.64,7.06,0.0
20160316:1609,0.0,0.0,0.0,13.68,6.43,0.0
20160316:1709,0.0,0.0,0.0,12.71,5.79,0.0
20160316:1809,0.0,0.0,0.0,11.75,5.16,0.0
20160316:1909,0.0,0.0,0.0,11.46,5.01,0.0
20160316:2009,0.0,0.0,0.0,11.17,4.86,0.0
20160316:2109,0.0,0.0,0.0,10.88,4.7,0.0
20160316:2209,0.0,0.0,0.0,10.92,4.76,0.0
20160316:2309,0.0,0.0,0.0,10.97,4.82,0.0
20160317:0009,0.0,0.0,0.0,11.01,4.88,0.0
20160317:0109,0.0,0.0,0.0,10.53,4.43,0.0
20160317:0209,0.0,0.0,0.0,10.05,3.98,0.0
20160317:0309,0.0,0.0,0.0,9.57,3.53,0.0
20160317:0409,0.44,9.15,3.54,10.71,3.51,0.0
20160317:0509,40.82,184.19,16.01,11.86,3.49,0.0
20160317:0609,49.85,213.34,28.05,13.01,3.48,0.0
20160317:0709,168.89,691.16,39.18,14.14,3.66,0.0
20160317:0809,206.48,855.07,48.54,15.28,3.84,0.0
20160317:0909,238.63,1007.95,54.6,16.42,4.03,0.0
20160317:1009,239.71,1010.0,55.52,16.49,4.33,0.0
20160317:1109,179.2,745.65,50.95,16.56,4.63,0.0
20160317:1209,199.85,829.66,42.46,16.63,4.94,0.0
20160317:1309,165.94,680.31,31.78,16.19,4.71,0.0
20160317:1409,103.61,431.45,19.97,15.76,4.48,0.0
20160317:1509,32.53,164.08,7.59,15.32,4.25,0.0
20160317:1609,0.0,0.0,0.0,14.48,3.73,0.0
20160317:1709,0.0,0.0,0.0,13.64,3.21,0.0
20160317:1809,0.0,0.0,0.0,12.8,2.69,0.0
20160317:1909,0.0,0.0,0.0,12.63,2.74,0.0
20160317:2009,0.0,0.0,0.0,12.46,2.8,0.0
20160317:2109,0.0,0.0,0.0,12.29,2.86,0.0
20160317:2209,0.0,0.0,0.0,12.38,2.95,0.0
20160317:2309,0.0,0.0,0.0,12.46,3.04,0.0
20160318:0009,0.0,0.0,0.0,12.55,3.13,0.0
20160318:0109,0.0,0.0,0.0,12.25,2.89,0.0
20160318:0209,0.0,0.0,0.0,11.96,2.65,0.0
20160318:0309,0.0,0.0,0.0,11.67,2.41,0.0
20160318:0409,0.0,1.83,3.81,12.78,2.47,0.0
20160318:0509,41.63,198.4,16.3,13.89,2.53,0.0
20160318:0609,109.76,458.17,28.36,15.01,2.59,0.0
20160318:0709,168.11,698.39,39.52,16.14,2.99,0.0
20160318:0809,209.84,886.3,48.91,17.27,3.39,0.0
20160318:0909,229.67,980.52,55.0,18.4,3.79,0.0
20160318:1009,201.44,855.26,55.91,18.52,3.96,0.0
20160318:1109,218.65,929.72,51.27,18.64,4.13,0.0
20160318:1209,161.55,676.79,42.71,18.76,4.3,0.0
20160318:1309,158.4,658.32,31.98,17.68,3.75,0.0
20160318:1409,99.88,420.19,20.14,16.61,3.2,0.0
20160318:1509,31.55,160.06,7.75,15.53,2.65,0.0
20160318:1609,0.0,0.0,0.0,14.46,2.0,0.0
20160318:1709,0.0,0.0,0.0,13.39,1.35,0.0
20160318:1809,0.0,0.0,0.0,12.32,0.7,0.0
20160318:1909,0.0,0.0,0.0,11.94,0.86,0.0
20160318:2009,0.0,0.0,0.0,11.55,1.02,0.0
20160318:2109,0.0,0.0,0.0,11.17,1.17,0.0
20160318:2209,0.0,0.0,0.0,11.04,1.44,0.0
20160318:2309,0.0,0.0,0.0,10.9,1.71,0.0
20160319:0009,0.0,0.0,0.0,10.77,1.99,0.0
20160319:0109,0.0,0.0,0.0,10.28,2.24,0.0
20160319:0209,0.0,0.0,0.0,9.79,2.5,0.0
20160319:0309,0.0,0.0,0.0,9.31,2.76,0.0
20160319:0409,0.44,9.15,4.09,10.61,3.27,0.0
20160319:0509,36.13,171.7,16.58,11.91,3.79,0.0
20160319:0609,103.21,423.62,28.66,13.21,4.3,0.0
20160319:0709,151.53,619.55,39.85,15.26,4.22,0.0
20160319:0809,158.44,656.43,49.29,17.31,4.14,0.0
20160319:0909,179.0,754.27,55.4,19.36,4.06,0.0
20160319:1009,210.23,899.78,56.29,19.82,3.87,0.0
20160319:1109,215.11,925.73,51.58,20.29,3.69,0.0
20160319:1209,162.64,689.33,42.96,20.75,3.5,0.0
20160319:1309,130.76,555.3,32.18,20.98,2.82,0.0
20160319:1409,46.74,209.45,20.31,21.22,2.13,0.0
20160319:1509,22.31,120.27,7.9,21.45,1.45,0.0
20160319:1609,0.0,0.0,0.0,20.12,1.48,0.0
20160319:1709,0.0,0.0,0.0,18.8,1.51,0.0
20160319:1809,0.0,0.0,0.0,17.47,1.54,0.0
20160319:1909,0.0,0.0,0.0,16.82,1.43,0.0
20160319:2009,0.0,0.0,0.0,16.18,1.31,0.0
20160319:2109,0.0,0.0,0.0,15.53,1.2,0.0
20160319:2209,0.0,0.0,0.0,15.58,2.11,0.0
20160319:2309,0.0,0.0,0.0,15.62,3.01,0.0
20160320:0009,0.0,0.0,0.0,15.67,3.92,0.0
20160320:0109,0.0,0.0,0.0,14.92,4.05,0.0
20160320:0209,0.0,0.0,0.0,14.18,4.17,0.0
20160320:0309,0.0,0.0,0.0,13.44,4.3,0.0
20160320:0409,0.0,2.74,4.37,14.41,5.03,0.0
20160320:0509,46.98,220.83,16.87,15.38,5.76,0.0
20160320:0609,112.32,463.72,28.97,16.35,6.48,0.0
20160320:0709,170.62,695.9,40.19,17.25,6.75,0.0
20160320:0809,216.63,894.73,49.66,18.16,7.03,0.0
20160320:0909,245.62,1026.72,55.8,19.07,7.3,0.0
20160320:1009,254.42,1066.55,56.67,19.07,7.41,0.0
20160320:1109,244.95,1021.75,51.9,19.08,7.52,0.0
20160320:1209,215.28,888.91,43.2,19.08,7.63,0.0
20160320:1309,170.12,696.27,32.37,18.07,6.79,0.0
20160320:1409,107.09,446.37,20.47,17.07,5.95,0.0
20160320:1509,33.36,168.93,8.06,16.06,5.12,0.0
20160320:1609,0.0,0.0,0.0,15.05,4.38,0.0
20160320:1709,0.0,0.0,0.0,14.03,3.64,0.0
20160320:1809,0.0,0.0,0.0,13.02,2.9,0.0
20160320:1909,0.0,0.0,0.0,12.71,2.84,0.0
20160320:2009,0.0,0.0,0.0,12.41,2.78,0.0
20160320:2109,0.0,0.0,0.0,12.1,2.72,0.0
20160320:2209,0.0,0.0,0.0,12.05,2.87,0.0
20160320:2309,0.0,0.0,0.0,12.01,3.02,0.0
20160321:0009,0.0,0.0,0.0,11.96,3.17,0.0
20160321:0109,0.0,0.0,0.0,11.64,3.04,0.0
20160321:0209,0.0,0.0,0.0,11.32,2.91,0.0
20160321:0309,0.0,0.0,0.0,11.01,2.77,0.0
20160321:0409,1.0,12.8,4.65,12.14,3.03,0.0
20160321:0509,46.62,219.86,17.16,13.27,3.29,0.0
20160321:0609,112.95,467.07,29.27,14.4,3.54,0.0
20160321:0709,171.83,705.59,40.52,15.48,4.13,0.0
20160321:0809,214.81,893.53,50.03,16.56,4.72,0.0
20160321:0909,238.41,1003.63,56.2,17.64,5.31,0.0
20160321:1009,206.06,862.3,57.05,17.6,5.44,0.0
20160321:1109,224.22,941.05,52.21,17.57,5.57,0.0
20160321:1209,196.61,814.82,43.44,17.54,5.7,0.0
20160321:1309,166.82,682.9,32.57,16.79,5.49,0.0
20160321:1409,103.7,431.33,20.64,16.04,5.29,0.0
20160321:1509,33.5,169.0,8.21,15.29,5.09,0.0
20160321:1609,0.0,0.0,0.0,14.36,4.35,0.0
20160321:1709,0.0,0.0,0.0,13.42,3.62,0.0
20160321:1809,0.0,0.0,0.0,12.49,2.88,0.0
20160321:1909,0.0,0.0,0.0,12.24,2.94,0.0
20160321:2009,0.0,0.0,0.0,12.0,3.0,0.0
20160321:2109,0.0,0.0,0.0,11.75,3.06,0.0
20160321:2209,0.0,0.0,0.0,11.79,3.05,0.0
20160321:2309,0.0,0.0,0.0,11.82,3.03,0.0
20160322:0009,0.0,0.0,0.0,11.86,3.02,0.0
20160322:0109,0.0,0.0,0.0,11.52,2.8,0.0
20160322:0209,0.0,0.0,0.0,11.18,2.59,0.0
20160322:0309,0.0,0.0,0.0,10.84,2.37,0.0
20160322:0409,1.31,14.63,4.93,11.89,2.22,0.0
20160322:0509,45.92,215.77,17.44,12.94,2.06,0.0
20160322:0609,110.8,461.96,29.58,13.99,1.9,0.0
20160322:0709,168.71,704.4,40.86,15.08,2.1,0.0
20160322:0809,210.15,895.89,50.41,16.17,2.3,0.0
20160322:0909,234.82,1018.97,56.61,17.27,2.5,0.0
20160322:1009,243.83,1057.34,57.43,17.39,2.96,0.0
20160322:1109,234.69,1005.35,52.52,17.51,3.43,0.0
20160322:1209,207.24,871.97,43.68,17.63,3.89,0.0
20160322:1309,164.23,679.69,32.76,16.86,3.77,0.0
20160322:1409,102.65,429.94,20.8,16.09,3.66,0.0
20160322:1509,33.23,167.71,8.36,15.32,3.54,0.0
20160322:1609,0.0,0.0,0.0,14.27,3.09,0.0
20160322:1709,0.0,0.0,0.0,13.22,2.64,0.0
20160322:1809,0.0,0.0,0.0,12.17,2.19,0.0
20160322:1909,0.0,0.0,0.0,11.85,1.97,0.0
20160322:2009,0.0,0.0,0.0,11.52,1.74,0.0
20160322:2109,0.0,0.0,0.0,11.2,1.52,0.0
20160322:2209,0.0,0.0,0.0,11.13,1.73,0.0
20160322:2309,0.0,0.0,0.0,11.06,1.95,0.0
20160323:0009,0.0,0.0,0.0,10.99,2.17,0.0
20160323:0109,0.0,0.0,0.0,10.47,2.32,0.0
20160323:0209,0.0,0.0,0.0,9.96,2.48,0.0
20160323:0309,0.0,0.0,0.0,9.45,2.63,0.0
20160323:0409,1.81,17.38,5.21,10.78,3.03,0.0
20160323:0509,47.01,218.96,17.73,12.12,3.43,0.0
20160323:0609,48.65,208.88,29.88,13.46,3.82,0.0
20160323:0709,74.73,311.72,41.19,15.48,3.56,0.0
20160323:0809,208.52,882.5,50.78,17.5,3.31,0.0
20160323:0909,233.45,1015.56,57.01,19.52,3.05,0.0
20160323:1009,237.5,1052.75,57.81,19.9,2.3,0.0
20160323:1109,206.32,913.17,52.83,20.29,1.55,0.0
20160323:1209,193.23,861.12,43.92,20.67,0.8,0.0
20160323:1309,120.81,518.18,32.95,20.33,1.04,0.0
20160323:1409,51.12,226.9,20.97,19.99,1.29,0.0
20160323:1509,14.61,81.84,8.51,19.65,1.53,0.0
20160323:1609,0.0,0.0,0.0,18.71,2.23,0.0
20160323:1709,0.0,0.0,0.0,17.77,2.94,0.0
20160323:1809,0.0,0.0,0.0,16.83,3.64,0.0
20160323:1909,0.0,0.0,0.0,16.59,4.4,0.0
20160323:2009,0.0,0.0,0.0,16.34,5.16,0.0
20160323:2109,0.0,0.0,0.0,16.1,5.92,0.0
20160323:2209,0.0,0.0,0.0,16.0,6.22,0.0
20160323:2309,0.0,0.0,0.0,15.9,6.51,0.0
20160324:0009,0.0,0.0,0.0,15.8,6.81,0.0
20160324:0109,0.0,0.0,0.0,15.33,6.72,0.0
20160324:0209,0.0,0.0,0.0,14.87,6.63,0.0
20160324:0309,0.0,0.0,0.0,14.41,6.54,0.0
20160324:0409,2.09,19.21,5.49,15.63,6.67,0.0
20160324:0509,16.69,84.6,18.02,16.85,6.8,0.0
20160324:0609,104.58,434.96,30.19,18.08,6.94,0.0
20160324:0709,167.22,689.87,41.52,19.63,6.76,0.0
20160324:0809,209.65,879.79,51.15,21.18,6.59,0.0
20160324:0909,235.03,1005.13,57.41,22.73,6.41,0.0
20160324:1009,238.22,1022.0,58.19,22.66,6.27,0.0
20160324:1109,208.91,888.63,53.13,22.59,6.13,0.0
20160324:1209,183.4,773.98,44.16,22.52,5.99,0.0
20160324:1309,131.76,551.78,33.14,21.44,5.29,0.0
20160324:1409,59.35,258.5,21.13,20.37,4.6,0.0
20160324:1509,23.55,122.35,8.66,19.29,3.9,0.0
20160324:1609,0.0,0.0,0.0,17.8,3.49,0.0
20160324:1709,0.0,0.0,0.0,16.31,3.07,0.0
20160324:1809,0.0,0.0,0.0,14.82,2.65,0.0
20160324:1909,0.0,0.0,0.0,14.23,2.51,0.0
20160324:2009,0.0,0.0,0.0,13.65,2.36,0.0
20160324:2109,0.0,0.0,0.0,13.06,2.22,0.0
20160324:2209,0.0,0.0,0.0,12.97,2.05,0.0
20160324:2309,0.0,0.0,0.0,12.88,1.88,0.0
20160325:0009,0.0,0.0,0.0,12.79,1.71,0.0
20160325:0109,0.0,0.0,0.0,12.4,1.72,0.0
20160325:0209,0.0,0.0,0.0,12.01,1.73,0.0
20160325:0309,0.0,0.0,0.0,11.63,1.74,0.0
20160325:0409,2.83,22.86,5.77,12.86,1.66,0.0
20160325:0509,29.09,135.5,18.3,14.1,1.57,0.0
20160325:0609,92.53,389.7,30.49,15.34,1.49,0.0
20160325:0709,145.45,616.57,41.86,16.8,1.17,0.0
20160325:0809,184.15,805.54,51.52,18.27,0.86,0.0
20160325:0909,204.04,920.84,57.81,19.74,0.54,0.0
20160325:1009,215.69,971.24,58.56,20.02,1.05,0.0
20160325:1109,207.81,920.47,53.43,20.31,1.56,0.0
20160325:1209,179.16,774.74,44.39,20.6,2.07,0.0
20160325:1309,134.04,568.4,33.33,19.64,2.1,0.0
20160325:1409,64.49,279.41,21.29,18.68,2.12,0.0
20160325:1509,15.4,83.22,8.81,17.72,2.15,0.0
20160325:1609,0.0,0.0,0.0,16.69,2.05,0.0
20160325:1709,0.0,0.0,0.0,15.66,1.95,0.0
20160325:1809,0.0,0.0,0.0,14.63,1.85,0.0
20160325:1909,0.0,0.0,0.0,14.43,2.09,0.0
20160325:2009,0.0,0.0,0.0,14.22,2.34,0.0
20160325:2109,0.0,0.0,0.0,14.02,2.58,0.0
20160325:2209,0.0,0.0,0.0,14.36,2.59,0.0
20160325:2309,0.0,0.0,0.0,14.7,2.61,0.0
20160326:0009,0.0,0.0,0.0,15.04,2.62,0.0
20160326:0109,0.0,0.0,0.0,14.14,2.28,0.0
20160326:0209,0.0,0.0,0.0,13.24,1.93,0.0
20160326:0309,0.0,0.0,0.0,12.34,1.59,0.0
20160326:0409,0.0,4.57,6.05,13.69,1.58,0.0
20160326:0509,3.94,28.55,18.59,15.04,1.58,0.0
20160326:0609,24.73,117.06,30.79,16.4,1.57,0.0
20160326:0709,18.49,92.32,42.19,18.02,1.7,0.0
20160326:0809,77.35,332.66,51.89,19.64,1.82,0.0
20160326:0909,68.33,298.0,58.21,21.27,1.94,0.0
20160326:1009,60.53,265.84,58.94,21.16,2.2,0.0
20160326:1109,55.43,244.59,53.73,21.06,2.45,0.0
20160326:1209,33.77,156.08,44.62,20.96,2.7,0.0
20160326:1309,34.63,158.94,33.51,19.91,2.46,0.0
20160326:1409,16.14,82.8,21.45,18.87,2.23,0.0
20160326:1509,5.57,36.89,8.95,17.82,1.99,0.0
20160326:1609,0.0,0.0,0.0,16.7,1.69,0.0
20160326:1709,0.0,0.0,0.0,15.59,1.39,0.0
20160326:1809,0.0,0.0,0.0,14.47,1.09,0.0
20160326:1909,0.0,0.0,0.0,14.09,1.24,0.0
20160326:2009,0.0,0.0,0.0,13.71,1.38,0.0
